URL,File Name
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Wohnen/Publikationen/Downloads-Wohnen/fortschreibung-wohnungsbestand-xlsx-5312301.xlsx?__blob=publicationFile,fortschreibung-wohnungsbestand-xlsx-5312301.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Erzeugerpreisindex-gewerbliche-Produkte/Methoden/Downloads/waegungsschema-erzeugerpreise-2015-xlsx.xlsx?__blob=publicationFile,waegungsschema-erzeugerpreise-2015-xlsx.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Elterngeld/Publikationen/Downloads-Elterngeld/statistischer-bericht-elterngeld-leistungsbezuege-j-5229210237005.xlsx?__blob=publicationFile,statistischer-bericht-elterngeld-leistungsbezuege-j-5229210237005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Volkswirtschaftliche-Gesamtrechnungen-Inlandsprodukt/Publikationen/Downloads-Inlandsprodukt/statistischer-bericht-2180120233245.xlsx?__blob=publicationFile,statistischer-bericht-2180120233245.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/UGR/energiefluesse-emissionen/Publikationen/Downloads/statistischer-bericht-ugr-luftemissionsrechnung-5851103227005.xlsx?__blob=publicationFile,statistischer-bericht-ugr-luftemissionsrechnung-5851103227005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Volkswirtschaftliche-Gesamtrechnungen-Inlandsprodukt/Publikationen/Downloads-Vermoegensrechnung/vermoegensbilanzen-xlsx-5816103.xlsx?__blob=publicationFile,vermoegensbilanzen-xlsx-5816103.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/UGR/rohstoffe-materialfluesse-wasser/Publikationen/Downloads/rohstoffaequivalente-5853101189005.xlsx?__blob=publicationFile,rohstoffaequivalente-5853101189005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Bautaetigkeit/baugenehmigungen-heizenergie-xlsx-5311001.xlsx?__blob=publicationFile,baugenehmigungen-heizenergie-xlsx-5311001.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-studierende-ausland-5217101227005.xlsx?__blob=publicationFile,statistischer-bericht-studierende-ausland-5217101227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Eheschliessungen-Ehescheidungen-Lebenspartnerschaften/Publikationen/Downloads-Eheschliessungen/statistischer-bericht-eheschliessungen-5126103217005.xlsx?__blob=publicationFile,statistischer-bericht-eheschliessungen-5126103217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Geburten/Publikationen/Downloads-Geburten/statistischer-bericht-geburten-5126104217005.xlsx?__blob=publicationFile,statistischer-bericht-geburten-5126104217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Einkommen-Konsum-Lebensbedingungen/Einkommen-Einnahmen-Ausgaben/Publikationen/Downloads-Einkommen/statistischer-bericht-einnahmen-ausgaben-privater-haushalte-2150100227005.xlsx?__blob=publicationFile,statistischer-bericht-einnahmen-ausgaben-privater-haushalte-2150100227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Haushalte-Familien/Publikationen/Downloads-Haushalte/statistischer-bericht-mikrozensus-haushalte-familien-2010300227005-endergebnisse.xlsx?__blob=publicationFile,statistischer-bericht-mikrozensus-haushalte-familien-2010300227005-endergebnisse.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Elterngeld/Publikationen/Downloads-Elterngeld/statistischer-bericht-elterngeld-leistungsbezuege-geburten-vj-5229212233245.xlsx?__blob=publicationFile,statistischer-bericht-elterngeld-leistungsbezuege-geburten-vj-5229212233245.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/Abfallwirtschaft/Publikationen/Downloads-Abfallwirtschaft/statistischer-bericht-abfallbilanz-5321001217005.xlsx?__blob=publicationFile,statistischer-bericht-abfallbilanz-5321001217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/UGR/rohstoffe-materialfluesse-wasser/Publikationen/Downloads/statistischer-bericht-gesamtwirtschaftliches-materialkonto-5851315217005.xlsx?__blob=publicationFile,statistischer-bericht-gesamtwirtschaftliches-materialkonto-5851315217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-studierende-hochschulen-endg-2110410247005.xlsx?__blob=publicationFile,statistischer-bericht-studierende-hochschulen-endg-2110410247005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/Abfallwirtschaft/Publikationen/Downloads-Abfallwirtschaft/statistischer-bericht-abfallentsorgung-2190100227005.xlsx?__blob=publicationFile,statistischer-bericht-abfallentsorgung-2190100227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/Abfallwirtschaft/Publikationen/Downloads-Abfallwirtschaft/statistischer-bericht-abfallbilanz-5321001207005.xlsx?__blob=publicationFile,statistischer-bericht-abfallbilanz-5321001207005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Volkswirtschaftliche-Gesamtrechnungen-Inlandsprodukt/Publikationen/Downloads-Inlandsprodukt/statistischer-bericht-2180120233235.xlsx?__blob=publicationFile,statistischer-bericht-2180120233235.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Bildungsfinanzen-Ausbildungsfoerderung/Publikationen/Downloads-Bildungsfinanzen/statistischer-bericht-budget-bildung-5217108227005.xlsx?__blob=publicationFile,statistischer-bericht-budget-bildung-5217108227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Elterngeld/Publikationen/Downloads-Elterngeld/statistischer-bericht-elterngeld-leistungsbezuege-geburten-vj-5229212243215.xlsx?__blob=publicationFile,statistischer-bericht-elterngeld-leistungsbezuege-geburten-vj-5229212243215.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Bautaetigkeit/baugenehmigungen-neubau-xlsx-5311105.xlsx?__blob=publicationFile,baugenehmigungen-neubau-xlsx-5311105.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Ausgaben-Einnahmen/Publikationen/Downloads-Ausgaben-und-Einnahmen/statistischer-bericht-rechnungsergebnis-kernhaushalt-gemeinden-2140331227005.xlsx?__blob=publicationFile,statistischer-bericht-rechnungsergebnis-kernhaushalt-gemeinden-2140331227005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Bautaetigkeit/baugenehmigungen-bauherren-xlsx-5311106.xlsx?__blob=publicationFile,baugenehmigungen-bauherren-xlsx-5311106.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-private-hochschulen-5213105227005.xlsx?__blob=publicationFile,statistischer-bericht-private-hochschulen-5213105227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Geburten/Publikationen/Downloads-Geburten/statistischer-bericht-geburten-5126104227005.xlsx?__blob=publicationFile,statistischer-bericht-geburten-5126104227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-pruefungen-2110420237005.xlsx?__blob=publicationFile,statistischer-bericht-pruefungen-2110420237005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Publikationen/Downloads-Querschnitt/statistischer-bericht-verkehr-2080110241065.xlsx?__blob=publicationFile,statistischer-bericht-verkehr-2080110241065.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-verwaltungsgerichte-2100240227005.xlsx?__blob=publicationFile,statistischer-bericht-verwaltungsgerichte-2100240227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Bevoelkerungsvorausberechnung/Publikationen/Downloads-Vorausberechnung/statistischer-bericht-pflegekraeftevorausberechnung-2070-5124210249005.xlsx?__blob=publicationFile,statistischer-bericht-pflegekraeftevorausberechnung-2070-5124210249005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Volkswirtschaftliche-Gesamtrechnungen-Inlandsprodukt/Publikationen/Downloads-Inlandsprodukt/statistischer-bericht-2180120233225.xlsx?__blob=publicationFile,statistischer-bericht-2180120233225.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Produktionsmethoden/Publikationen/Downloads-Produktionsmethoden/statistischer-bericht-bodenmanagement-5411209239005.xlsx?__blob=publicationFile,statistischer-bericht-bodenmanagement-5411209239005.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Ausgaben-Einnahmen/Publikationen/Downloads-Ausgaben-und-Einnahmen/statistischer-bericht-rechnungsergebnis-kommunaler-kern-extrahaushalt-2140330217005.xlsx?__blob=publicationFile,statistischer-bericht-rechnungsergebnis-kommunaler-kern-extrahaushalt-2140330217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Baugewerbe-Konkunktur/lange-reihen-baugewerbe-ausbaugewerbe-xlsx5441001.xlsx?__blob=publicationFile,lange-reihen-baugewerbe-ausbaugewerbe-xlsx5441001.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Bautaetigkeit/baufertigstellungen-bauherren-xlsx-5311201.xlsx?__blob=publicationFile,baufertigstellungen-bauherren-xlsx-5311201.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Sterbefaelle-Lebenserwartung/Publikationen/Downloads-Sterbefaelle/statistischer-bericht-sterbetafeln-5126207227005.xlsx?__blob=publicationFile,statistischer-bericht-sterbetafeln-5126207227005.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentlicher-Dienst/Publikationen/Downloads-Oeffentlicher-Dienst/statistischer-bericht-personalstand-oeffentlicher-dienst-2140600227005.xlsx?__blob=publicationFile,statistischer-bericht-personalstand-oeffentlicher-dienst-2140600227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/Umweltoekonomie/Publikationen/Downloads-Umweltoekonomie/statistischer-bericht-gueter-leistungen-umweltschutz-2190330227005.xlsx?__blob=publicationFile,statistischer-bericht-gueter-leistungen-umweltschutz-2190330227005.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Fonds-Einrichtungen-Unternehmen/Methoden/Downloads/liste-extrahaushalte-2024-xlsx.xlsx?__blob=publicationFile,liste-extrahaushalte-2024-xlsx.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Verkehr/aras-schifffahrt-download-excel.xlsx?__blob=publicationFile,aras-schifffahrt-download-excel.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Elterngeld/Publikationen/Downloads-Elterngeld/statistischer-bericht-elterngeld-leistungsbezuege-geburten-vj-5229212233235.xlsx?__blob=publicationFile,statistischer-bericht-elterngeld-leistungsbezuege-geburten-vj-5229212233235.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Bautaetigkeit/baugenehmigungen-baukosten-xlsx-5311103.xlsx?__blob=publicationFile,baugenehmigungen-baukosten-xlsx-5311103.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Geburten/Publikationen/Downloads-Geburten/statistischer-bericht-frauen-zahl-geborene-Kinder-erstergebnisse-5126106229005.xlsx?__blob=publicationFile,statistischer-bericht-frauen-zahl-geborene-Kinder-erstergebnisse-5126106229005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Eheschliessungen-Ehescheidungen-Lebenspartnerschaften/Publikationen/Downloads-Eheschliessungen/zusammen-eheschliessungen-geborene-gestorbene-5126102217005.xlsx?__blob=publicationFile,zusammen-eheschliessungen-geborene-gestorbene-5126102217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Publikationen/Downloads-Querschnitt/statistischer-bericht-verkehr-2080110241055.xlsx?__blob=publicationFile,statistischer-bericht-verkehr-2080110241055.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Grosshandelspreisindex/Publikationen/Downloads-Grosshandelspreise/grosshandelsverkaufspreise-2170600221125.xlsx?__blob=publicationFile,grosshandelsverkaufspreise-2170600221125.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Einkommen-Konsum-Lebensbedingungen/Lebensbedingungen-Armutsgefaehrdung/Publikationen/Downloads-Lebensbedingungen/statistischer-bericht-einkommen-lebensbedingungen-endergebnisse-2150300237005.xlsx?__blob=publicationFile,statistischer-bericht-einkommen-lebensbedingungen-endergebnisse-2150300237005.xlsx
https://www.destatis.de/DE/Service/Hauptstadtkommunikation/Dossiers/bundeswahlrecht-reform-tabellenband.xlsx?__blob=publicationFile,bundeswahlrecht-reform-tabellenband.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Sterbefaelle-Lebenserwartung/Publikationen/Downloads-Sterbefaelle/statistischer-bericht-kohortensterbetafeln-5126101239005.xlsx?__blob=publicationFile,statistischer-bericht-kohortensterbetafeln-5126101239005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Sterbefaelle-Lebenserwartung/Publikationen/Downloads-Sterbefaelle/statistischer-bericht-sterbetafeln-5126207217005.xlsx?__blob=publicationFile,statistischer-bericht-sterbetafeln-5126207217005.xlsx
https://www.destatis.de/DE/Themen/Arbeit/Verdienste/Verdienste-Branche-Berufe/Publikationen/Downloads/verdienstindizes-erbbauzins-xlsx-5623207.xlsx?__blob=publicationFile,verdienstindizes-erbbauzins-xlsx-5623207.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-sozialgerichte-2100270237005.xlsx?__blob=publicationFile,statistischer-bericht-sozialgerichte-2100270237005.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Strafverfolgung-Strafvollzug/statistischer-bericht-strafvollzug-2100410237005.xlsx?__blob=publicationFile,statistischer-bericht-strafvollzug-2100410237005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31121999_Jahr.xlsx?__blob=publicationFile,31121999_Jahr.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Bautaetigkeit/baugenehmigungen-bauweise-xlsx-5311104.xlsx?__blob=publicationFile,baugenehmigungen-bauweise-xlsx-5311104.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Haushalte-Familien/Publikationen/Downloads-Haushalte/statistischer-bericht-mikrozensus-haushalte-familien-vorabergebnisse-2010300238005.xlsx?__blob=publicationFile,statistischer-bericht-mikrozensus-haushalte-familien-vorabergebnisse-2010300238005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Unternehmen/Gewerbemeldungen-Insolvenzen/Publikationen/Downloads-Gewerbemeldungen/gewerbeanzeigen-2020500241055.xlsx?__blob=publicationFile,gewerbeanzeigen-2020500241055.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Schwangerschaftsabbrueche/Publikationen/Downloads-Schwangerschaftsabbrueche/statistischer-bericht-schwangerschaftsabbrueche-2120300237005.xlsx?__blob=publicationFile,statistischer-bericht-schwangerschaftsabbrueche-2120300237005.xlsx
https://www.destatis.de/DE/Themen/Arbeit/Arbeitsmarkt/Erwerbstaetigkeit/Publikationen/Downloads-Erwerbstaetigkeit/statistischer-bericht-mikrozensus-arbeitsmarkt-2010410217005-erstergebnisse.xlsx?__blob=publicationFile,statistischer-bericht-mikrozensus-arbeitsmarkt-2010410217005-erstergebnisse.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Volkswirtschaftliche-Gesamtrechnungen-Inlandsprodukt/Publikationen/Downloads-Input-Output-Rechnung/statistischer-bericht-input-output-rechnung-2180200217005.xlsx?__blob=publicationFile,statistischer-bericht-input-output-rechnung-2180200217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600241035.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600241035.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Baugewerbe-Konkunktur/lange-reihen-auftragseingang-bestand-baugewerbe-xlsx-5441001.xlsx?__blob=publicationFile,lange-reihen-auftragseingang-bestand-baugewerbe-xlsx-5441001.xlsx
https://www.destatis.de/DE/Themen/Arbeit/Arbeitsmarkt/Erwerbstaetigkeit/Publikationen/Downloads-Erwerbstaetigkeit/erwerbsbeteiligung-bevoelkung-endergebnisse-2010410207005.xlsx?__blob=publicationFile,erwerbsbeteiligung-bevoelkung-endergebnisse-2010410207005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Erzeugerpreisindex-gewerbliche-Produkte/Publikationen/Downloads-Erzeugerpreise/erzeugerpreise-preisreihe-heizoel-xlsx-5612402.xlsx?__blob=publicationFile,erzeugerpreise-preisreihe-heizoel-xlsx-5612402.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Bautaetigkeit/baugenehmigungen-gebaeudeart-xlsx-5311102.xlsx?__blob=publicationFile,baugenehmigungen-gebaeudeart-xlsx-5311102.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Volkswirtschaftliche-Gesamtrechnungen-Inlandsprodukt/Publikationen/Downloads-Input-Output-Rechnung/statistischer-bericht-input-output-rechnung-2180200197005.xlsx?__blob=publicationFile,statistischer-bericht-input-output-rechnung-2180200197005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Krankenhaeuser/Publikationen/Downloads-Krankenhaeuser/statistischer-bericht-grunddaten-krankenhaeuser-2120611227005.xlsx?__blob=publicationFile,statistischer-bericht-grunddaten-krankenhaeuser-2120611227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Eheschliessungen-Ehescheidungen-Lebenspartnerschaften/Publikationen/Downloads-Eheschliessungen/statistischer-bericht-ehescheidungen-eheschliessungen-geborene-gestorbene-zeitreihen-5126107227005.xlsx?__blob=publicationFile,statistischer-bericht-ehescheidungen-eheschliessungen-geborene-gestorbene-zeitreihen-5126107227005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Landwirtschaftliche-Betriebe/Publikationen/Downloads-Landwirtschaftliche-Betriebe/unternehmensverflechtungen-5411402209005.xlsx?__blob=publicationFile,unternehmensverflechtungen-5411402209005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Volkswirtschaftliche-Gesamtrechnungen-Inlandsprodukt/Publikationen/Downloads-Inlandsprodukt/konsumausgaben-xlsx-5811109.xlsx?__blob=publicationFile,konsumausgaben-xlsx-5811109.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Strafverfolgung-Strafvollzug/strafvollzug-2100410227005.xlsx?__blob=publicationFile,strafvollzug-2100410227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Schulen/Publikationen/Downloads-Schulen/statistischer-bericht-sm-einschulungen-5211101248005.xlsx?__blob=publicationFile,statistischer-bericht-sm-einschulungen-5211101248005.xlsx
