file,sheet,python_original_bytes,python_cleaned_bytes,python_reduction_bytes,input_file,sheet_file,long_original_bytes,long_cleaned_bytes,long_cause_removed_bytes,long_cause_added_bytes,long_reduction_bytes,_merge,reduction_delta_bytes,analyzer_extra_reduction_bytes,rust_extra_reduction_bytes,abs_reduction_delta_bytes,original_delta_bytes,cleaned_delta_bytes,same_reduction_bytes
machbarkeitsstudie-indikatoren-nachhaltigkeit-5911101159005.xlsx,11.1.b,21337,12543,8794,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\machbarkeitsstudie-indikatoren-nachhaltigkeit-5911101159005.xlsx,xl/worksheets/sheet45.xml,21355,12817,12490,0,8538,both,-256,256,-256,256,18,274,False
statistischer-bericht-personengesellschaften-gemeinschaften-5731101197005.xlsx,Impressum,4751,3599,1152,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-personengesellschaften-gemeinschaften-5731101197005.xlsx,xl/worksheets/sheet4.xml,4769,3873,891,0,896,both,-256,256,-256,256,18,274,False
statistischer-bericht-alkoholsteuerstatistik-5734401227005.xlsx,Impressum,4460,3348,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-alkoholsteuerstatistik-5734401227005.xlsx,xl/worksheets/sheet4.xml,4478,3621,852,0,857,both,-255,255,-255,255,18,273,False
statistischer-bericht-arbeitsgerichte-2100280227005.xlsx,Impressum,4711,3599,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-arbeitsgerichte-2100280227005.xlsx,xl/worksheets/sheet4.xml,4729,3872,852,0,857,both,-255,255,-255,255,18,273,False
statistischer-bericht-aufhebung-lebenspartnerschaften-2010140227005.xlsx,GENESIS-Online,330471,2537,327934,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-aufhebung-lebenspartnerschaften-2010140227005.xlsx,xl/worksheets/sheet3.xml,330489,2810,327644,0,327679,both,-255,255,-255,255,18,273,False
statistischer-bericht-aufhebung-lebenspartnerschaften-2010140237005.xlsx,GENESIS-Online,330828,2894,327934,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-aufhebung-lebenspartnerschaften-2010140237005.xlsx,xl/worksheets/sheet3.xml,330828,3149,327644,0,327679,both,-255,255,-255,255,0,255,False
statistischer-bericht-ehescheidungen-eheschliessungen-geborene-gestorbene-zeitreihen-5126107227005.xlsx,Impressum,4709,3597,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-ehescheidungen-eheschliessungen-geborene-gestorbene-zeitreihen-5126107227005.xlsx,xl/worksheets/sheet4.xml,4727,3870,852,0,857,both,-255,255,-255,255,18,273,False
statistischer-bericht-einwanderungsgeschichte-erst-5122126227005.xlsx,Impressum,4721,3609,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-einwanderungsgeschichte-erst-5122126227005.xlsx,xl/worksheets/sheet4.xml,4739,3882,852,0,857,both,-255,255,-255,255,18,273,False
statistischer-bericht-koerperschaftsteuerstatistik-2140720187005.xlsx,Impressum,4509,3396,1113,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-koerperschaftsteuerstatistik-2140720187005.xlsx,xl/worksheets/sheet3.xml,4527,3669,853,0,858,both,-255,255,-255,255,18,273,False
statistischer-bericht-lebenslagen-behinderter-menschen-endergebnisse-5122123217005.xlsx,Impressum,4735,3623,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-lebenslagen-behinderter-menschen-endergebnisse-5122123217005.xlsx,xl/worksheets/sheet4.xml,4753,3896,852,0,857,both,-255,255,-255,255,18,273,False
statistischer-bericht-mikrozensus-haushalte-familien-2010300217005.xlsx,Impressum,4475,3363,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-mikrozensus-haushalte-familien-2010300217005.xlsx,xl/worksheets/sheet4.xml,4493,3636,852,0,857,both,-255,255,-255,255,18,273,False
statistischer-bericht-mikrozensus-haushalte-familien-2010300227005-erstergebnisse.xlsx,Impressum,4476,3364,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-mikrozensus-haushalte-familien-2010300227005-erstergebnisse.xlsx,xl/worksheets/sheet4.xml,4494,3637,852,0,857,both,-255,255,-255,255,18,273,False
statistischer-bericht-mikrozensus-haushalte-familien-2010300237005-erstergebnisse.xlsx,Impressum,4742,3649,1093,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-mikrozensus-haushalte-familien-2010300237005-erstergebnisse.xlsx,xl/worksheets/sheet4.xml,4760,3922,833,0,838,both,-255,255,-255,255,18,273,False
statistischer-bericht-sozialgerichte-2100270227005.xlsx,Impressum,4744,3631,1113,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-sozialgerichte-2100270227005.xlsx,xl/worksheets/sheet4.xml,4762,3904,853,0,858,both,-255,255,-255,255,18,273,False
statistischer-bericht-strafgerichte-2100230237005.xlsx,Titel,7174,4914,2260,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-strafgerichte-2100230237005.xlsx,xl/worksheets/sheet1.xml,7174,5169,1975,0,2005,both,-255,255,-255,255,0,255,False
statistischer-bericht-ugr-ueberblick-5850026239005.xlsx,Impressum,4872,3777,1095,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-ugr-ueberblick-5850026239005.xlsx,xl/worksheets/sheet4.xml,4890,4050,835,0,840,both,-255,255,-255,255,18,273,False
baugenehmigungen-baustoff-xlsx-5311107.xlsx,Inhalt,8107,7730,377,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\baugenehmigungen-baustoff-xlsx-5311107.xlsx,xl/worksheets/sheet2.xml,8125,8002,140,0,123,both,-254,254,-254,254,18,272,False
finanzen-hochschulen-2110450207005.xlsx,1.7.1,30839,24709,6130,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\finanzen-hochschulen-2110450207005.xlsx,xl/worksheets/sheet17.xml,30857,24981,5899,0,5876,both,-254,254,-254,254,18,272,False
sozial-schwerbehinderte-kb-5227101219005.xlsx,2.3 Insgesamt,48071,41621,6450,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\sozial-schwerbehinderte-kb-5227101219005.xlsx,xl/worksheets/sheet9.xml,48089,41893,6191,0,6196,both,-254,254,-254,254,18,272,False
statistischer-bericht-personengesellschaften-gemeinschaften-5731101187005.xlsx,Impressum,4560,3370,1190,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-personengesellschaften-gemeinschaften-5731101187005.xlsx,xl/worksheets/sheet3.xml,4578,3642,931,0,936,both,-254,254,-254,254,18,272,False
feldfruechte-august-september-2030321222095.xlsx,1,103937,15141,88796,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\feldfruechte-august-september-2030321222095.xlsx,xl/worksheets/sheet5.xml,103955,15412,88346,0,88543,both,-253,253,-253,253,18,271,False
gefluegel-2030423187005.xlsx,4.1,104076,91548,12528,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\gefluegel-2030423187005.xlsx,xl/worksheets/sheet17.xml,104094,91819,13733,0,12275,both,-253,253,-253,253,18,271,False
machbarkeitsstudie-indikatoren-nachhaltigkeit-5911101159005.xlsx,8.2.a,6062,4872,1190,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\machbarkeitsstudie-indikatoren-nachhaltigkeit-5911101159005.xlsx,xl/worksheets/sheet33.xml,6080,5143,1279,0,937,both,-253,253,-253,253,18,271,False
statistischer-bericht-alkoholsteuerstatistik-5734401237005.xlsx,Impressum,4726,3614,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-alkoholsteuerstatistik-5734401237005.xlsx,xl/worksheets/sheet4.xml,4744,3885,854,0,859,both,-253,253,-253,253,18,271,False
statistischer-bericht-einwanderungsgeschichte-end-5122126217005.xlsx,Impressum,4493,3381,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-einwanderungsgeschichte-end-5122126217005.xlsx,xl/worksheets/sheet4.xml,4511,3652,854,0,859,both,-253,253,-253,253,18,271,False
statistischer-bericht-koerperschaftsteuerstatistik-2140720197005.xlsx,Impressum,4750,3637,1113,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-koerperschaftsteuerstatistik-2140720197005.xlsx,xl/worksheets/sheet4.xml,4768,3908,855,0,860,both,-253,253,-253,253,18,271,False
statistischer-bericht-mikrozensus-haushalte-familien-2010300217005-endergebnisse.xlsx,Impressum,4495,3383,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-mikrozensus-haushalte-familien-2010300217005-endergebnisse.xlsx,xl/worksheets/sheet4.xml,4513,3654,854,0,859,both,-253,253,-253,253,18,271,False
statistischer-bericht-mikrozensus-haushalte-familien-2010300227005-endergebnisse.xlsx,Impressum,4742,3630,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-mikrozensus-haushalte-familien-2010300227005-endergebnisse.xlsx,xl/worksheets/sheet4.xml,4760,3901,854,0,859,both,-253,253,-253,253,18,271,False
statistischer-bericht-mikrozensus-haushalte-familien-vorabergebnisse-2010300238005.xlsx,Impressum,4762,3650,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-mikrozensus-haushalte-familien-vorabergebnisse-2010300238005.xlsx,xl/worksheets/sheet4.xml,4780,3921,854,0,859,both,-253,253,-253,253,18,271,False
statistischer-bericht-ugr-energiegesamtrechnung-5850014217005.xlsx,Impressum,4724,3612,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-ugr-energiegesamtrechnung-5850014217005.xlsx,xl/worksheets/sheet4.xml,4742,3883,854,0,859,both,-253,253,-253,253,18,271,False
statistischer-bericht-zustandsbilanz-oekosysteme-5853201239005.xlsx,Impressum,4745,3633,1112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-zustandsbilanz-oekosysteme-5853201239005.xlsx,xl/worksheets/sheet4.xml,4763,3904,854,0,859,both,-253,253,-253,253,18,271,False
betriebswirtschaftliche-ausrichtung-standardoutput-2030214209005.xlsx,Allgemeines,18588,1875,16713,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\betriebswirtschaftliche-ausrichtung-standardoutput-2030214209005.xlsx,xl/worksheets/sheet4.xml,18606,2145,16461,0,16461,both,-252,252,-252,252,18,270,False
eigentums-pachtverhaeltnisse-2030216209005.xlsx,Allgemeines,18438,1725,16713,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\eigentums-pachtverhaeltnisse-2030216209005.xlsx,xl/worksheets/sheet4.xml,18456,1995,16461,0,16461,both,-252,252,-252,252,18,270,False
einkommenskombinationen-2030217209005.xlsx,Allgemeines,18691,1978,16713,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\einkommenskombinationen-2030217209005.xlsx,xl/worksheets/sheet4.xml,18709,2248,16461,0,16461,both,-252,252,-252,252,18,270,False
gewinnermittlung-umsatzbesteuerung-5411208209005.xlsx,Allgemeines,18364,1651,16713,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\gewinnermittlung-umsatzbesteuerung-5411208209005.xlsx,xl/worksheets/sheet4.xml,18382,1921,16461,0,16461,both,-252,252,-252,252,18,270,False
kostenstruktur-fitness-2020163109005.xlsx,Tab. 4.1 und 4.2,20581,16284,4297,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\kostenstruktur-fitness-2020163109005.xlsx,xl/worksheets/sheet8.xml,20599,16554,4017,0,4045,both,-252,252,-252,252,18,270,False
kostenstruktur-sauna-solarien-baeder-2020163109015.xlsx,Tab. 4.1 und 4.2,20629,16332,4297,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\kostenstruktur-sauna-solarien-baeder-2020163109015.xlsx,xl/worksheets/sheet8.xml,20647,16602,4017,0,4045,both,-252,252,-252,252,18,270,False
oekologischer-landbau-2030221209005.xlsx,Allgemeines,18591,1878,16713,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\oekologischer-landbau-2030221209005.xlsx,xl/worksheets/sheet4.xml,18609,2148,16461,0,16461,both,-252,252,-252,252,18,270,False
rechtsformen-erwerbscharakter-2030215209005.xlsx,Allgemeines,18271,1558,16713,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\rechtsformen-erwerbscharakter-2030215209005.xlsx,xl/worksheets/sheet4.xml,18289,1828,16461,0,16461,both,-252,252,-252,252,18,270,False
sonderauswertung-bachelorabschluss.xlsx,2018,41361,41051,310,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\sonderauswertung-bachelorabschluss.xlsx,xl/worksheets/sheet2.xml,41379,41321,53,0,58,both,-252,252,-252,252,18,270,False
stallhaltung-weidehaltung-tb-5411404209005.xlsx,Allgemeines,18609,1896,16713,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\stallhaltung-weidehaltung-tb-5411404209005.xlsx,xl/worksheets/sheet4.xml,18627,2166,16461,0,16461,both,-252,252,-252,252,18,270,False
tabellenband_bildungsindikatoren_laendervergleich.xlsx,Tab_B1-4,9645,8931,714,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\tabellenband_bildungsindikatoren_laendervergleich.xlsx,xl/worksheets/sheet33.xml,9663,9201,462,0,462,both,-252,252,-252,252,18,270,False
viehhaltung-2030213209005.xlsx,Allgemeines,18437,1724,16713,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\viehhaltung-2030213209005.xlsx,xl/worksheets/sheet4.xml,18455,1994,16461,0,16461,both,-252,252,-252,252,18,270,False
wirtschaftsduenger-2030222209005.xlsx,Allgemeines,18339,1626,16713,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\wirtschaftsduenger-2030222209005.xlsx,xl/worksheets/sheet4.xml,18357,1896,16461,0,16461,both,-252,252,-252,252,18,270,False
kostenstruktur-aerzte-2020161199005.xlsx,3.4_S1,2750437,39846,2710591,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\kostenstruktur-aerzte-2020161199005.xlsx,xl/worksheets/sheet10.xml,2750455,40115,2710095,0,2710340,both,-251,251,-251,251,18,269,False
kostenstruktur-aerzte-2020161199005.xlsx,3.6_S1,2750334,39743,2710591,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\kostenstruktur-aerzte-2020161199005.xlsx,xl/worksheets/sheet14.xml,2750352,40012,2710095,0,2710340,both,-251,251,-251,251,18,269,False
statistischer-bericht-alkoholsteuerstatistik-5734401237005.xlsx,79941-02,340288,12769,327519,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-alkoholsteuerstatistik-5734401237005.xlsx,xl/worksheets/sheet7.xml,340306,13038,327268,0,327268,both,-251,251,-251,251,18,269,False
statistischer-bericht-ehescheidungen-eheschliessungen-geborene-gestorbene-zeitreihen-5126107.xlsx,Impressum,4762,3644,1118,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-ehescheidungen-eheschliessungen-geborene-gestorbene-zeitreihen-5126107.xlsx,xl/worksheets/sheet4.xml,4762,3895,862,0,867,both,-251,251,-251,251,0,251,False
statistischer-bericht-auslaendische-berufsqualifikation-5212301237005.xlsx,Impressum,4036,2984,1052,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-auslaendische-berufsqualifikation-5212301237005.xlsx,xl/worksheets/sheet4.xml,4036,3234,797,0,802,both,-250,250,-250,250,0,250,False
foerderprogramme-5411206209005.xlsx,0902_T_BB,192941,9957,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet26.xml,192959,10224,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_BE,192934,9950,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet25.xml,192952,10217,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_BW,192758,9774,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet23.xml,192776,10041,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_BY,192785,9801,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet24.xml,192803,10068,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_D,192808,9824,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet22.xml,192826,10091,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_HB,192808,9824,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet27.xml,192826,10091,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_HE,192762,9778,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet29.xml,192780,10045,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_HH,192775,9791,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet28.xml,192793,10058,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_MV,192711,9727,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet30.xml,192729,9994,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_NI,192744,9760,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet31.xml,192762,10027,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_NW,192751,9767,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet32.xml,192769,10034,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_RP,192818,9834,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet33.xml,192836,10101,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_SH,192736,9752,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet37.xml,192754,10019,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_SL,192781,9797,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet34.xml,192799,10064,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_SN,192724,9740,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet35.xml,192742,10007,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_ST,192703,9719,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet36.xml,192721,9986,183270,0,182735,both,-249,249,-249,249,18,267,False
foerderprogramme-5411206209005.xlsx,0902_T_TH,192706,9722,182984,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\foerderprogramme-5411206209005.xlsx,xl/worksheets/sheet38.xml,192724,9989,183270,0,182735,both,-249,249,-249,249,18,267,False
machbarkeitsstudie-indikatoren-nachhaltigkeit-5911101159005.xlsx,8.5.b,20440,11766,8674,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\machbarkeitsstudie-indikatoren-nachhaltigkeit-5911101159005.xlsx,xl/worksheets/sheet39.xml,20458,12033,12377,0,8425,both,-249,249,-249,249,18,267,False
wanderungen-2010120217005.xlsx,Tabelle 1.2.2,102260,43562,58698,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\wanderungen-2010120217005.xlsx,xl/worksheets/sheet6.xml,102278,43829,58429,0,58449,both,-249,249,-249,249,18,267,False
kulturfinanzbericht-gesamtmaterial-1023003229005.xlsx,Tabelle 4.8-1,44362,27472,16890,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\kulturfinanzbericht-gesamtmaterial-1023003229005.xlsx,xl/worksheets/sheet20.xml,44380,27738,16627,0,16642,both,-248,248,-248,248,18,266,False
statistischer-bericht-arbeitsgerichte-2100280237005.xlsx,Impressum,4762,3647,1115,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-arbeitsgerichte-2100280237005.xlsx,xl/worksheets/sheet4.xml,4762,3895,862,0,867,both,-248,248,-248,248,0,248,False
