File,Sheet,Total Rows,Removed Rows,Total Cells,Removed Cells,Removed Whitespaces,Total Columns,Removed Columns,Original Size,Cleaned Size,Size Reduction Factor
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-034,141,0,3055,155,0,3,1,150663,147459,0.021266004261165646
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-033,141,0,3055,155,0,3,1,152973,149772,0.020925261320625207
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-032,141,0,3055,155,0,3,1,142141,138938,0.02253396275529228
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-020,149,2,4114,186,0,4,2,151497,147414,0.026951028733242243
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-019,149,2,4114,186,0,4,2,151784,147701,0.026900068518420913
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-018,149,2,7858,290,0,3,0,335163,328907,0.018665544824458546
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-007,140,0,4131,3,0,3,1,198555,198418,0.0006899851426556873
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-006,140,0,4131,3,0,3,1,185115,184978,0.0007400804905059017
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-005,140,0,4131,3,0,3,1,184062,183925,0.0007443144157946779
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-004,50,4,1136,9,0,27,1,50455,49924,0.010524229511445844
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-003,147,5,6417,172,0,46,1,287634,283675,0.013764019552625906
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-002,144,99,2109,1564,0,9,0,67411,27534,0.5915503404488882
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-001,147,0,2349,241,0,9,0,113945,108933,0.043986133660976784
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,Informationen zur Statistik,109,37,130,37,0,3,1,13092,9458,0.2775740910479682
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-008,140,0,4131,3,0,3,1,200028,199891,0.0006849041134241206
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-009,140,0,4131,3,0,3,1,183464,183327,0.0007467405049491998
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-010,140,0,4131,3,0,3,1,184690,184553,0.0007417835291569657
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-017,149,2,7858,225,0,3,0,333391,328528,0.014586476539558656
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-016,149,2,7886,225,0,3,0,364422,359559,0.01334441938192535
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-015,149,2,7886,225,0,3,0,364408,359545,0.013344932054181028
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-014,149,2,7860,225,0,3,0,332368,327505,0.014631372454628604
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-013,149,2,7806,260,0,3,0,332252,326495,0.01732720946751261
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-012,140,0,2352,3,0,3,0,88097,88019,0.0008853876976514524
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-011,140,0,2217,7,0,4,2,86837,86559,0.003201400324746364
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-039,149,2,7277,515,0,3,1,341425,330375,0.0323643552756828
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-040,149,2,7277,515,0,10,0,327659,316667,0.03354707180330771
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-041,143,1,2577,168,0,3,1,115871,112350,0.03038724098350752
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-070,96,0,3479,159,0,8,1,169364,166108,0.019224864788266693
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-069,96,0,3479,159,0,8,1,160867,157644,0.020035184344831446
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-068,96,1,3479,160,0,8,1,160921,157647,0.020345386866847708
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-067,96,0,3479,159,0,9,1,134569,131346,0.023950538385512265
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-066,74,1,9500,451,0,12,1,409712,399738,0.024343929394306244
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-065,139,0,3556,101,0,5,1,172886,171554,0.007704498918362389
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-064,156,12,1552,38,0,3,1,79356,77908,0.018246887443923585
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-063,72,23,685,299,0,6,2,27889,20425,0.26763239987091686
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-071,99,1,1073,45,0,5,1,53035,52023,0.019081738474592252
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-072,78,18,1852,317,0,6,0,73374,66275,0.09675089268678279
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-073,54,5,2557,58,0,3,1,100043,98526,0.015163479703727398
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-080,44,1,1934,5,0,16,0,65610,65452,0.002408169486358787
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-079,25,1,372,14,43,5,1,18106,16091,0.111289075444604
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-078,41,0,1655,22,0,3,1,76162,75637,0.006893201333998582
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-077,41,0,1649,3,0,3,1,70618,70482,0.0019258545979778526
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-076,54,6,2228,89,0,4,0,65402,63292,0.03226201033607535
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-075,54,6,2556,3,0,3,1,100583,100145,0.004354612608492489
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-074,54,5,2557,3,0,3,1,108534,108147,0.003565702913372768
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-062,140,0,4131,3,0,3,1,183119,182982,0.000748147379572846
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-061,140,0,4131,3,0,3,1,183589,183452,0.0007462320727276688
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-060,140,0,4131,3,0,3,1,183128,182991,0.0007481106111572233
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-049,140,0,4131,3,0,3,1,179860,179723,0.0007617035472033804
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-048,140,0,4131,3,0,3,1,180660,180523,0.0007583305657035315
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-047,140,0,4131,3,0,3,1,179929,179792,0.0007614114456257746
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-046,140,0,4131,3,0,3,1,199248,199111,0.0006875853208062314
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-045,140,0,4131,3,0,3,1,199003,198866,0.0006884318326859394
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-044,141,1,4131,3,0,3,1,198824,198645,0.0009002937271154387
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-043,140,0,4131,3,0,3,1,199484,199347,0.000686771871428285
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-042,142,0,2559,150,0,3,1,115949,112861,0.026632398727026538
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-050,140,0,4131,3,0,3,1,180329,180192,0.0007597225071951821
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-052,140,0,4131,3,0,3,1,203816,203679,0.0006721749028535542
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-059,140,0,4131,3,0,3,1,183502,183365,0.0007465858682739152
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-058,140,0,4131,3,0,3,1,183613,183476,0.0007461345329579061
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-057,140,0,4131,3,0,3,1,183926,183789,0.000744864782575601
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-056,140,0,4131,3,0,3,1,183489,183352,0.0007466387630866156
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-055,140,0,4131,3,0,3,1,183467,183330,0.0007467282944616743
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-054,140,0,4131,3,0,3,1,202446,202309,0.000676723669521749
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-053,140,0,4131,3,0,3,1,205986,205849,0.0006650937442350451
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120233245.xlsx,81000-051,140,0,4131,3,0,3,1,206150,206013,0.0006645646373999515
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,Impressum,19,3,60,42,0,5,3,4236,3044,0.2813975448536355
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,GENESIS-Online,78,0,16885,0,0,5,0,364838,364820,4.933696599586666e-05
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,Inhaltsübersicht,317,1,893,139,0,9,3,75847,72610,0.042678022861813915
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,Titel,15,0,216,0,0,2,0,7035,7017,0.00255863539445629
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-112,47,16,1050,475,0,5,1,38129,27759,0.2719714652888877
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-111,66,7,1982,611,0,5,1,75324,62642,0.16836599224682705
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-110,66,7,1980,609,0,5,1,75929,63289,0.16647130872262245
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-109,109,0,36272,33282,0,5,1,860378,129904,0.849015200295684
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-108,109,0,36272,33276,0,5,1,860888,130654,0.8482334519705235
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-107,74,1,2489,139,0,6,1,109619,106652,0.02706647570220491
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-106,40,0,1801,2,0,3,0,63909,63853,0.0008762459121563473
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-105,38,0,1691,18,0,3,0,47718,47349,0.0077329309694454925
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-113,89,51,1429,486,0,6,1,54792,42417,0.22585413929040735
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-114,89,52,1428,486,0,6,1,54877,42446,0.22652477358456183
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-115,86,52,1268,530,0,7,1,46622,33255,0.2867101368452662
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-122,80,11,2654,35,0,6,1,111891,110524,0.01221724714230814
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-121,78,9,1911,74,0,13,1,86924,84835,0.024032488150568312
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-120,74,5,1896,59,0,3,1,81630,80065,0.019171873085875292
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-119,70,1,959,103,0,9,0,45717,43474,0.04906271190148085
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-118,236,0,3260,243,0,9,0,156879,151659,0.03327405197636395
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-117,112,10,958,52,0,4,0,43128,41599,0.035452606195511036
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-116,114,0,2763,249,0,3,1,138102,132839,0.03810951325831632
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-104,98,1,3118,155,0,7,1,131462,128320,0.023900442713483745
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-103,134,1,4428,364,0,7,1,181523,174131,0.04072211234939925
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-102,32,2,309,114,0,5,2,13615,11113,0.1837679030481087
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-091,74,50,994,377,0,5,0,39649,29461,0.2569547781785165
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-090,87,43,993,207,0,3,1,42621,36304,0.1482133220712794
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-089,96,0,3446,126,0,8,1,168990,166431,0.015142907864370673
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-088,96,0,3446,126,0,8,1,126231,123672,0.0202723578201868
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-087,244,202,3352,2643,0,5,1,100191,35977,0.640915850725115
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-086,244,202,1710,1034,0,5,1,64890,32479,0.49947603636924026
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-085,42,0,1768,56,0,4,0,60593,59480,0.018368458402785802
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-084,42,0,1834,56,0,4,0,59110,57997,0.018829301302656067
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-092,49,6,1165,57,0,3,1,50653,49067,0.0313110773300693
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-093,49,6,1165,59,0,3,1,50497,48910,0.03142760956096402
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-094,49,5,1164,33,0,3,1,50476,49489,0.019553847373008956
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-101,76,22,713,321,0,5,1,28241,20568,0.2716971778619737
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-100,186,7,1986,476,0,6,2,81178,71542,0.11870211140949519
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-099,48,6,906,50,0,3,0,34908,33507,0.04013406668958405
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-098,49,6,1151,60,0,3,1,49793,48128,0.033438435121402606
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-097,49,6,1151,60,0,3,1,50061,48396,0.03325942350332594
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-096,49,6,1151,60,0,3,1,49863,48208,0.03319094318432505
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-095,50,6,1180,60,0,3,1,50805,49211,0.031374864678673356
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-123,76,6,2630,24,0,4,1,119047,118166,0.007400438482280108
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-124,75,7,1477,39,0,3,1,69405,68156,0.017995821626683957
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-125,70,3,1739,2,0,14,1,81018,80747,0.003344935693302723
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-121,56,0,1008,0,0,19,1,45360,45283,0.0016975308641975309
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-120,56,0,1008,0,0,19,1,41110,41033,0.0018730235952323035
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-118,2653,0,23877,0,0,12,3,1083473,1083281,0.00017720792304007577
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-117,729,0,7288,1456,0,9,1,293549,261652,0.10865988301782667
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-099,361,0,1805,0,0,6,1,86315,86239,0.0008804958581938249
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-098,449,0,2245,0,0,6,1,100840,100764,0.000753669178897263
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-097,449,0,2245,0,0,6,1,101007,100931,0.0007524230993891512
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-089,3004,0,21028,0,0,8,1,973048,972972,7.810508834096571e-05
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-122,56,0,1344,0,0,25,1,54082,54005,0.0014237639140564327
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-123,56,0,1344,0,0,25,1,61213,61145,0.0011108751409014425
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-124,56,0,840,0,0,16,1,39390,39313,0.001954810865701955
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-129,56,0,840,0,0,16,1,34912,34835,0.002205545371219065
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-128,56,0,840,0,0,16,1,34764,34696,0.001956046484869405
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-087,265,0,1590,0,0,7,1,85665,85589,0.0008871767933228273
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-086,265,0,1590,0,0,7,1,83515,83439,0.0009100161647608215
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-083,232,0,1848,0,0,9,1,86540,86463,0.0008897619597873816
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-021,2794,0,19558,0,0,8,1,914339,914263,8.312015565342833e-05
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,Erläuterung zu csv-Tabellen,72,1,16498,16373,0,3,1,357767,14517,0.9594233118202629
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-131,71,8,1374,2,0,3,1,67670,67222,0.006620363528890202
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-130,59,3,979,2,0,3,1,48600,48326,0.005637860082304527
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-129,72,5,1375,69,0,3,1,60139,58359,0.029598097740235123
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-128,72,5,1364,58,0,3,1,60073,58519,0.025868526625938443
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-127,72,6,1136,2,0,3,0,50417,50043,0.007418132772675883
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,81000-126,74,7,1365,2,0,3,1,63452,62966,0.007659333039147702
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-023,2794,0,19558,0,0,8,1,936742,936666,8.113226480717209e-05
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-029,932,0,7456,0,0,9,1,369190,369114,0.00020585606327365314
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-2180120243215.xlsx,csv-81000-030,932,0,8359,0,0,10,1,442702,442625,0.00017393190001400492
